"","rules","support","confidence","lift"
"1073","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=1,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1074","{Seasons=1,Childish disease=1,Surgeries=0,fevers in past year=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1075","{Seasons=1,Age=30-36,Childish disease=1,fevers in past year=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1076","{Seasons=1,Age=30-36,Accident/trauma=1,Surgeries=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1077","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,alcohol consumption=0.6,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1078","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1079","{Seasons=1,Childish disease=1,Accident/trauma=1,Surgeries=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1080","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1081","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1082","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1083","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1084","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1085","{Seasons=1,Age=30-36,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1086","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1087","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1088","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"1089","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"1090","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1091","{Seasons=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1092","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1093","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1094","{Seasons=1,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1095","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1096","{Seasons=1,Age=30-36,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1097","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1098","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1099","{Seasons=1,Age=30-36,Childish disease=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1100","{Seasons=1,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1101","{Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1102","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1103","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1104","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1105","{Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1106","{Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1107","{Seasons=-0.33,Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1108","{Seasons=-0.33,Age=30-36,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1109","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1110","{Seasons=-0.33,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1111","{Seasons=-0.33,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1112","{Seasons=-0.33,Childish disease=1,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1113","{Seasons=-0.33,Age=30-36,Accident/trauma=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1114","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1115","{Seasons=-0.33,Age=30-36,Childish disease=1,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1116","{Seasons=-0.33,Childish disease=1,Accident/trauma=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1117","{Seasons=-0.33,Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1118","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=1,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1119","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1120","{Seasons=-0.33,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1121","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1122","{Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1123","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1124","{Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1125","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1126","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1127","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1128","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1129","{Seasons=1,Age=30-36,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1130","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1131","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1132","{Seasons=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1133","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1134","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1135","{Seasons=1,Childish disease=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1136","{Seasons=1,Age=30-36,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1137","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1138","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1139","{Seasons=1,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1140","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=0,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1141","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1142","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1143","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1144","{Seasons=-0.33,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1145","{Seasons=-0.33,Age=30-36,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1146","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1147","{Seasons=-0.33,Age=30-36,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1148","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1149","{Seasons=-0.33,Age=30-36,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1150","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1151","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1152","{Seasons=-0.33,Age=30-36,Childish disease=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1153","{Seasons=-0.33,Age=30-36,Accident/trauma=0,Surgeries=0,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1154","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=1,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1155","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1156","{Seasons=-0.33,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1157","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1158","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1159","{Seasons=-0.33,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1160","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1161","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1162","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1163","{Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1164","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1165","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1166","{Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1167","{Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1168","{Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1169","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1170","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1171","{Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"1172","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1173","{Seasons=-1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1174","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1175","{Seasons=1,Age=30-36,Accident/trauma=1,Surgeries=0,fevers in past year=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1176","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1177","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1178","{Seasons=1,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1179","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,fevers in past year=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1180","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1181","{Seasons=-0.33,Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1182","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1183","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1184","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1185","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1186","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"1187","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1188","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1189","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1190","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1191","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1192","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"1193","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1194","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1195","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1196","{Seasons=1,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1197","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1198","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1199","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1200","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"1201","{Seasons=1,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1202","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1203","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1204","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1205","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1206","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.02,1,8.33333333333333
"1207","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.03,1,8.33333333333333
"1208","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"1209","{Seasons=-0.33,Age=30-36,Accident/trauma=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1210","{Seasons=-0.33,Age=30-36,Accident/trauma=1,Surgeries=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1211","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1212","{Seasons=-0.33,Age=30-36,Accident/trauma=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1213","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"1214","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1215","{Seasons=-0.33,Accident/trauma=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
